image,caption_number,caption,id
1659358133_95cd1027bd.jpg,3,Dog sniffing recently cut tree stump .,70
1659358133_95cd1027bd.jpg,1,A dog sniffs a newly cut tree trunk .,70
1659358133_95cd1027bd.jpg,2,A dog sniffs a tree stump .,70
3212465975_b657f40eed.jpg,4,Skateboarder in black with yellow skateboard in midair .,71
3212465975_b657f40eed.jpg,2,A skateboarder jumping with his skateboard,71
3212465975_b657f40eed.jpg,1,A skateboarder gets airtime .,71
3212465975_b657f40eed.jpg,3,Boy jumping in the air with a skateboard .,71
3212465975_b657f40eed.jpg,0,A man jumps high on his yellow skateboard over the concrete tile .,71
2602679255_785b851b46.jpg,3,A woman wearing a brown costume and fuzzy black wings is riding a bike,72
2602679255_785b851b46.jpg,1,A girls in a strange outfit rides her bike .,72
2602679255_785b851b46.jpg,2,A woman in a costume riding a bike .,72
2602679255_785b851b46.jpg,0,"A female on a bike is wearing black wings , and a metal halo , while others walk by .",72
2602679255_785b851b46.jpg,4,A woman wearing paint and costume pieces rides a bike on a busy street .,72
3670918456_68631d362a.jpg,0,A girl rides on a swing .,73
3670918456_68631d362a.jpg,1,A girl swings high in the air .,73
3670918456_68631d362a.jpg,2,A little girl swings high in artistic photograph .,73
3670918456_68631d362a.jpg,3,A young girl rides a swing high into the blue sky .,73
3670918456_68631d362a.jpg,4,The blond haired girl wearing the flowered dress is swinging on a swing towards the blue sky .,73
3339751521_7a8768be27.jpg,2,"A man and three women with backpacks , sitting on a mountain .",74
3339751521_7a8768be27.jpg,4,Four people relaxing on a grassy hill overlooking a rocky valley .,74
3339751521_7a8768be27.jpg,3,Four people are sitting at the top of a hill .,74
3339751521_7a8768be27.jpg,1,A group of traveling people relaxing on top of a hill overlooking a range .,74
3339751521_7a8768be27.jpg,0,A group of people rest on a cliff overlooking a scenic view .,74
3325974730_3ee192e4ff.jpg,2,Man on a snowboard performing a trick high in the air .,75
3325974730_3ee192e4ff.jpg,0,A snowboarder jumps high into the air off of a snowy ramp .,75
3325974730_3ee192e4ff.jpg,3,Person in a purple coat making a jump on a snowboard .,75
3325974730_3ee192e4ff.jpg,1,A snowboarder jumps off a ramp .,75
3325974730_3ee192e4ff.jpg,4,Snowboarder jumps off high ramp over icy landscape .,75
428483413_b9370baf72.jpg,1,a man and woman walking past a record shop,76
428483413_b9370baf72.jpg,0,a blond girl standing in front of a large metal fan,76
428483413_b9370baf72.jpg,4,A woman with dirty blonde hair and sunglasses and a man with dark hair stand in front of a record store .,76
428483413_b9370baf72.jpg,3,A woman and a man stand outside a store .,76
428483413_b9370baf72.jpg,2,A woman and a man are passing by a window displaying a record .,76
3738685861_8dfff28760.jpg,4,A small child is sitting playing with an adornment in a small garden .,77
3738685861_8dfff28760.jpg,2,A child in a blur shirt playing in a flower bed .,77
3738685861_8dfff28760.jpg,3,A child plays outside by a garden .,77
3738685861_8dfff28760.jpg,0,A blond child is playing with a metal yard ornament .,77
3738685861_8dfff28760.jpg,1,A child dressed in blue sits next to plants .,77
2797188545_aeb26c54c0.jpg,0,A couple in a red canoe paddle down a rough river lined with trees .,78
2797188545_aeb26c54c0.jpg,1,Two paddlers in a red canoe approach a couple of large rocks in the rushing river with conifers in the background .,78
2797188545_aeb26c54c0.jpg,2,Two people are in a canoe .,78
2797188545_aeb26c54c0.jpg,3,Two people canoeing down a river in a red canoe .,78
2797188545_aeb26c54c0.jpg,4,Two people paddle a canoe down a rough stretch of river near a pine forest .,78
3254645823_a7c072481c.jpg,1,Two snowboarders are in the air over the snow .,79
3254645823_a7c072481c.jpg,2,Two snowboarders are suspended in midair after a jump from a snow slope .,79
3254645823_a7c072481c.jpg,0,Two persons in midair snowboarding .,79
3254645823_a7c072481c.jpg,4,Two snowboarders in yellow and green are jumping in the air .,79
3254645823_a7c072481c.jpg,3,Two snowboarders in the air above snow .,79
2339573065_91f1e3be60.jpg,0,a broen haired woman wearing a black coat with coffee in her hand,80
2339573065_91f1e3be60.jpg,1,A girl holds her iced drink in her gloved-hand with a look of concentration on her face .,80
2339573065_91f1e3be60.jpg,4,"Woman in black with beverage , with blurry urban background .",80
2339573065_91f1e3be60.jpg,3,This woman is dressed in black and holding a cup .,80
2339573065_91f1e3be60.jpg,2,A woman in black holding a cup of ice cream .,80
3461677493_5bfb73038e.jpg,0,A barber is cutting a man 's hair .,81
3461677493_5bfb73038e.jpg,1,a beautiful arrangement of flowers with a man cutting hair in the background,81
3461677493_5bfb73038e.jpg,3,Barber giving a haircut .,81
3461677493_5bfb73038e.jpg,4,"Two men , one in white and another in blue .",81
3461677493_5bfb73038e.jpg,2,a vase of red roses with a man cutting hair in the background .,81
152029243_b3582c36fa.jpg,2,A young man is in a stream with his dirt bike .,82
152029243_b3582c36fa.jpg,3,BMX biker in shallow stream with current performing a wheelie,82
152029243_b3582c36fa.jpg,0,A man maneuvers a motorcycle through a rocky stream .,82
152029243_b3582c36fa.jpg,1,A motorcycle rider navigating his bike over a stone obstacle .,82
152029243_b3582c36fa.jpg,4,The man is dirt bike riding is the stream and climbing the rocks on the bank of the water .,82
1389264266_8170bc1c54.jpg,4,Two young girls wearing goth clothes .,83
1389264266_8170bc1c54.jpg,1,"Two girls facing each other one has a skull face bag wearing a red and black shirt , the other is wearing a beaded belt .",83
1389264266_8170bc1c54.jpg,0,A girl with pink streaked hair and fur uggs looks back while the girl walking next to her looks at her .,83
1389264266_8170bc1c54.jpg,3,Two girls wearing goth trendy clothing while one looks back at the camera .,83
1389264266_8170bc1c54.jpg,2,Two girls walking down the street .,83
339658315_fbb178c252.jpg,0,Two ladies next to a stroller inside a building .,84
339658315_fbb178c252.jpg,3,Two women with a baby stroller in a fancy restaurant .,84
339658315_fbb178c252.jpg,2,Two women with a baby carriage in a building next to a table and chairs .,84
339658315_fbb178c252.jpg,1,Two woman stand near a stroller in a dark building .,84
339658315_fbb178c252.jpg,4,Two women with strollers standing next to a table and chair .,84
2429272699_8a9699775e.jpg,2,A man walks down the street .,85
2429272699_8a9699775e.jpg,3,"a man wearing black , walks down the street .",85
2429272699_8a9699775e.jpg,0,A man in a striped scarf walking down the sidewalk .,85
2429272699_8a9699775e.jpg,4,A young man wearing jeans and jacket walking down a street .,85
2429272699_8a9699775e.jpg,1,A man in black with a scarf walks down a street .,85
3571193625_835da90c5e.jpg,0,A dog in water holds a stick in its mouth .,86
3571193625_835da90c5e.jpg,4,The yellow dog is carrying a stick by water .,86
3571193625_835da90c5e.jpg,3,a tan dog holding a stick in his mouth .,86
3571193625_835da90c5e.jpg,2,A large yellow dog is retrieving a stick .,86
3571193625_835da90c5e.jpg,1,A German Shepherd is running with a stick in its mouth .,86
2595713720_30534e8de2.jpg,1,a girl wearing a pink hat is walking beside a sheep on a dusty path .,87
2595713720_30534e8de2.jpg,0,A girl in a cowboy hat with a sheep on a leash .,87
2595713720_30534e8de2.jpg,3,A young girl wearing a pink cowboy hat holding a sheep on a leash .,87
2595713720_30534e8de2.jpg,2,"A little girl in a pink cowgirl hat and blue cast over her arm , is walking a sheep .",87
2595713720_30534e8de2.jpg,4,The girl is wearing a pink cowgirl hat and pink boots .,87
973827791_467d83986e.jpg,2,A woman is throwing a bucket of water over a baby in the paddling pool .,88
973827791_467d83986e.jpg,4,I child slides into a wading pool full of water while an adult tosses a bucket of water on them .,88
973827791_467d83986e.jpg,3,A woman is throwing water on a child in a plastic swimming pool in a rural area .,88
973827791_467d83986e.jpg,1,a woman dumping water on a small child who is in a pool,88
973827791_467d83986e.jpg,0,A little kid splashes around in the kiddie pool while a lady watches .,88
166507476_9be5b9852a.jpg,2,Two lizards fighting .,89
166507476_9be5b9852a.jpg,4,Two oriental lizards are fighting for dominance in a small pond,89
166507476_9be5b9852a.jpg,0,The iguanas wrestled along the rocky water bank .,89
166507476_9be5b9852a.jpg,3,Two lizards fight in the water .,89
166507476_9be5b9852a.jpg,1,The two reptiles are standing on their back legs near deep water .,89
3719461451_07de35af3a.jpg,0,A pelican flies over the water .,90
3719461451_07de35af3a.jpg,1,A very large bird flying over water .,90
3719461451_07de35af3a.jpg,2,A white Pelican is flying over the ocean .,90
3719461451_07de35af3a.jpg,4,white gull flying over ocean,90
3719461451_07de35af3a.jpg,3,The white pelican is flying over the ocean .,90
2445283938_ff477c7952.jpg,4,The young girls sat in a circle on the wood floor .,91
2445283938_ff477c7952.jpg,0,A group of girls sit back to back .,91
2445283938_ff477c7952.jpg,2,Little girl in bare feet sitting in a circle .,91
2445283938_ff477c7952.jpg,1,a group of girls sitting in a circle,91
2445283938_ff477c7952.jpg,3,Little girls sitting in a circle on wooden floor surrounded by observer area .,91
380590140_25b9889772.jpg,1,A lady crosses a busy road on the crosswalk .,92
380590140_25b9889772.jpg,4,Woman walking in crosswalk near a busy street .,92
380590140_25b9889772.jpg,3,"Street with traffic with one person in crosswalk , two others at corner and one person sitting on ground .",92
380590140_25b9889772.jpg,0,a busy highway scene with a woman crossing a crosswalk on the left,92
380590140_25b9889772.jpg,2,A woman crosses a street while traffic lines up in the opposite direction .,92
1998457059_c9ac9a1e1a.jpg,0,a body boarder is being dumped on the beach by a wave whilst other surfers are standing around in the water .,93
1998457059_c9ac9a1e1a.jpg,3,People surfboarding and standing in the ocean .,93
1998457059_c9ac9a1e1a.jpg,2,Four swimmers in the crystal blue ocean with yellow surfboards .,93
1998457059_c9ac9a1e1a.jpg,1,A child is pushed by a large wave while holding his yellow surfboard .,93
1998457059_c9ac9a1e1a.jpg,4,some wakeboarders riding waves on a beach busy with tourists,93
285306009_f6ddabe687.jpg,0,A man in a cap and shorts sits on a metal bench reading a newspaper .,94
285306009_f6ddabe687.jpg,1,"A man in a t-shirt , shorts and cap , sitting on a park bench , reading a paper .",94
285306009_f6ddabe687.jpg,3,"A man sits on a bench near a sidewalk , reading a newspaper .",94
285306009_f6ddabe687.jpg,2,A man reads the paper on a wood an iron park bench .,94
285306009_f6ddabe687.jpg,4,A man sits on a bench reading a newspaper .,94
2561341745_2d77d3ff7d.jpg,2,A woman wearing a plaid skirt stands holding a cigarette .,95
2561341745_2d77d3ff7d.jpg,1,A woman dressed in black and white smokes a cigarette in a grassy area .,95
2561341745_2d77d3ff7d.jpg,3,The woman in the black coat is standing with a cigarette in her hand .,95
2561341745_2d77d3ff7d.jpg,4,Women wearing black standing and smoking .,95
2561341745_2d77d3ff7d.jpg,0,A thin girl in black smokes a cigarette .,95
3018467501_a03d404413.jpg,1,Several young girls playing on a trampoline with a blue covering .,96
3018467501_a03d404413.jpg,4,Young girls play together with glee and joy .,96
3018467501_a03d404413.jpg,3,Three girls jumping on a trampoline .,96
3018467501_a03d404413.jpg,0,A group of little girls jumping together in a backyard .,96
3018467501_a03d404413.jpg,2,Three girls happily jumping .,96
3350671534_2a5d45a961.jpg,0,A man in a grey winter hat and purple sweatshirt skateboarding .,97
3350671534_2a5d45a961.jpg,2,An inline skater wearing a purple jacket is performing a trick on a ramp .,97
3350671534_2a5d45a961.jpg,3,guy rollerskating on skate ramp,97
3350671534_2a5d45a961.jpg,4,Man with purple sweater at the top of a skateboard ramp .,97
3350671534_2a5d45a961.jpg,1,A man Rollerblades on a skate course .,97
3677927146_1696f0b075.jpg,0,Several large dogs are running through a large grassy area .,98
3677927146_1696f0b075.jpg,3,Three dogs running in a field of grass .,98
3677927146_1696f0b075.jpg,1,Three dogs moving through grass .,98
3677927146_1696f0b075.jpg,4,Three dogs run through a manicured lawn .,98
3677927146_1696f0b075.jpg,2,Three dogs on grass running towards the camera .,98
2808870080_4ea4f3327e.jpg,2,A brown dog sniffing at the fence of a brown bull .,99
2808870080_4ea4f3327e.jpg,3,A dog and cow standing at a fence .,99
2808870080_4ea4f3327e.jpg,0,A brown dog is by a fence where a brown cow is .,99
2808870080_4ea4f3327e.jpg,1,a brown dog is sniffing the ground by a cow that is standing behind a wooden fence .,99
2808870080_4ea4f3327e.jpg,4,a dog sniffing the brushes while a bull looks on,99
2255332561_3375897ff0.jpg,0,a lone man climbing the side of a large rock wall .,100
2255332561_3375897ff0.jpg,4,The man is on the mountainside .,100
2255332561_3375897ff0.jpg,3,A person stands atop a rock face .,100
2255332561_3375897ff0.jpg,2,A man stands on the rocky ledge of a large cliff .,100
2255332561_3375897ff0.jpg,1,A man is on the side of a mountain and hiking around huge rocks .,100
2828583747_8cfb7217af.jpg,0,A boy is walking through a parking lot filled with cars .,101
2828583747_8cfb7217af.jpg,4,The little girl in the red skirt and striped shirt is watching the line of traffic from the side of the road .,101
2828583747_8cfb7217af.jpg,3,"Child with striped shirt , red shorts and orange cap standing on pavement near cars .",101
2828583747_8cfb7217af.jpg,1,A child in red short and orange cap in a parking lot .,101
2828583747_8cfb7217af.jpg,2,A young boy standing on a street watching the traffic,101
2774705720_1cb85812dc.jpg,4,Two people sit on a park bench admiring the trees and large building they face .,102
2774705720_1cb85812dc.jpg,1,A couple sitting on a bench in a park,102
2774705720_1cb85812dc.jpg,0,A couple sits on a shaded bench with a view of trees and a large building .,102
2774705720_1cb85812dc.jpg,2,A man and a woman on a bench facing a building with trees along the front of it .,102
2774705720_1cb85812dc.jpg,3,Two people are sitting on a wooden bench by trees in front of a white building .,102
2396025708_e4a72e2558.jpg,2,A man windsurfs in the ocean .,103
